Country Name,Country Code,Indicator Name,Indicator Code,2000,2001,2002,2003,2004
Country_9361,C9361,Indicator,I,489838,143480,842373,776516,978938
Country_9362,C9362,Indicator,I,539489,635113,694699,300103,996059
Country_9363,C9363,Indicator,I,363062,287916,969376,685691,511354
Country_9364,C9364,Indicator,I,283296,400387,891887,105136,926441
Country_9365,C9365,Indicator,I,949031,240113,546608,804052,961640
Country_9366,C9366,Indicator,I,364450,21048,712790,759921,777499
Country_9367,C9367,Indicator,I,503678,362928,413904,844034,59935
Country_9368,C9368,Indicator,I,764028,642010,201006,883680,389866
Country_9369,C9369,Indicator,I,120931,474849,455005,832659,36624
Country_9370,C9370,Indicator,I,17245,950406,775701,229581,645160
Country_9371,C9371,Indicator,I,230682,834042,7434,367097,420246
Country_9372,C9372,Indicator,I,428276,298256,44191,693134,847209
Country_9373,C9373,Indicator,I,463583,187325,958636,643644,922863
Country_9374,C9374,Indicator,I,465678,252224,873068,842701,423978
Country_9375,C9375,Indicator,I,980931,371438,666609,203064,206620
Country_9376,C9376,Indicator,I,161782,822130,979411,937514,188130
Country_9377,C9377,Indicator,I,117600,857127,808049,95344,649712
Country_9378,C9378,Indicator,I,456662,995580,595474,982950,445056
Country_9379,C9379,Indicator,I,548937,862449,540144,698370,201075
Country_9380,C9380,Indicator,I,457753,833248,453294,403914,654842
Country_9381,C9381,Indicator,I,148304,289802,833792,167764,613336
Country_9382,C9382,Indicator,I,98788,258857,57649,300409,447250
Country_9383,C9383,Indicator,I,628603,7054,426333,768487,154717
Country_9384,C9384,Indicator,I,965758,149368,228096,508641,470048
Country_9385,C9385,Indicator,I,460987,929413,275094,199862,201224
Country_9386,C9386,Indicator,I,781258,948937,295841,697027,683875
Country_9387,C9387,Indicator,I,760685,570563,25817,346587,808044
Country_9388,C9388,Indicator,I,429303,14341,666111,332113,860762
Country_9389,C9389,Indicator,I,655827,815041,852085,514002,549707
Country_9390,C9390,Indicator,I,194323,346963,36193,50666,785057
Country_9391,C9391,Indicator,I,767762,211376,924611,544810,291515
Country_9392,C9392,Indicator,I,340077,215796,552940,41102,576746
Country_9393,C9393,Indicator,I,308046,331265,965561,324192,154153
Country_9394,C9394,Indicator,I,227777,553408,332494,5758,84606
Country_9395,C9395,Indicator,I,248084,13879,390504,127987,282407
Country_9396,C9396,Indicator,I,9676,630106,197612,11431,413188
Country_9397,C9397,Indicator,I,534516,875062,970914,358774,894329
Country_9398,C9398,Indicator,I,863398,648288,98891,894378,959449
Country_9399,C9399,Indicator,I,554647,552566,175772,263584,414867
Country_9400,C9400,Indicator,I,850457,631391,479551,966079,90503
Country_9401,C9401,Indicator,I,440036,387073,516346,43853,767441
Country_9402,C9402,Indicator,I,533668,460401,46818,583352,676058
Country_9403,C9403,Indicator,I,120894,479728,441153,243177,142929
Country_9404,C9404,Indicator,I,11602,142805,933849,498498,91888
Country_9405,C9405,Indicator,I,659702,359123,519586,562083,783563
Country_9406,C9406,Indicator,I,151507,460755,76404,385250,486055
Country_9407,C9407,Indicator,I,658351,681904,368185,625556,521442
Country_9408,C9408,Indicator,I,603145,150985,636570,884248,520389
Country_9409,C9409,Indicator,I,284581,92153,286344,865723,163003
Country_9410,C9410,Indicator,I,765605,623805,382657,332099,100134
Country_9411,C9411,Indicator,I,25182,658340,195048,368466,57608
Country_9412,C9412,Indicator,I,980514,289125,573251,46272,951787
Country_9413,C9413,Indicator,I,965773,273061,117715,260474,432658
Country_9414,C9414,Indicator,I,802584,764721,12439,565014,868948
Country_9415,C9415,Indicator,I,37193,756707,735096,733561,126071
Country_9416,C9416,Indicator,I,118965,195762,705263,150800,982886
Country_9417,C9417,Indicator,I,149502,477937,689292,665383,498926
Country_9418,C9418,Indicator,I,315074,501408,830908,552378,434556
Country_9419,C9419,Indicator,I,298340,703022,592750,535864,659580
Country_9420,C9420,Indicator,I,625289,51779,759478,904279,529015
Country_9421,C9421,Indicator,I,632190,892494,3643,935165,300920
Country_9422,C9422,Indicator,I,591765,395269,482772,941665,798144
Country_9423,C9423,Indicator,I,656468,744302,814720,546513,724362
Country_9424,C9424,Indicator,I,613078,277992,912909,94145,561962
Country_9425,C9425,Indicator,I,728022,211585,718610,249691,154954
Country_9426,C9426,Indicator,I,398841,810932,639605,412779,355956
Country_9427,C9427,Indicator,I,537600,122625,184558,964419,584740
Country_9428,C9428,Indicator,I,876056,412859,531828,936838,265817
Country_9429,C9429,Indicator,I,602068,641023,789497,551645,78039
Country_9430,C9430,Indicator,I,633118,722937,990175,174161,855136
Country_9431,C9431,Indicator,I,328544,627776,768958,799148,141081
Country_9432,C9432,Indicator,I,318736,842288,876587,151462,661990
Country_9433,C9433,Indicator,I,130970,276063,93908,591835,161390
Country_9434,C9434,Indicator,I,400620,661979,130254,293490,141180
Country_9435,C9435,Indicator,I,568325,519959,661899,652747,810244
Country_9436,C9436,Indicator,I,576852,125102,551124,75361,542646
Country_9437,C9437,Indicator,I,467015,97773,640619,206494,356671
Country_9438,C9438,Indicator,I,237366,488172,1308,398801,251178
Country_9439,C9439,Indicator,I,923934,497204,141687,392964,849485
Country_9440,C9440,Indicator,I,177338,909337,624835,12538,834515
Country_9441,C9441,Indicator,I,984033,430629,774278,714082,275347
Country_9442,C9442,Indicator,I,731271,703612,431363,593722,722430
Country_9443,C9443,Indicator,I,401651,275450,653048,207169,231856
Country_9444,C9444,Indicator,I,25934,995774,586920,417008,290467
Country_9445,C9445,Indicator,I,991441,886259,852583,722445,142343
Country_9446,C9446,Indicator,I,841983,50958,375788,946154,539712
Country_9447,C9447,Indicator,I,694604,405024,883591,126711,20289
Country_9448,C9448,Indicator,I,61809,809999,679582,840067,313116
Country_9449,C9449,Indicator,I,925016,940768,566364,839206,152411
Country_9450,C9450,Indicator,I,897268,695574,274428,628450,229469
Country_9451,C9451,Indicator,I,160145,293315,972346,696351,226929
Country_9452,C9452,Indicator,I,508089,974985,375988,522566,272059
Country_9453,C9453,Indicator,I,177264,522202,126521,883101,903452
Country_9454,C9454,Indicator,I,145488,886058,147442,11558,378656
Country_9455,C9455,Indicator,I,516429,123653,873729,325313,743062
Country_9456,C9456,Indicator,I,396544,929614,918571,432432,254010
Country_9457,C9457,Indicator,I,53351,845327,749411,126019,149910
Country_9458,C9458,Indicator,I,780378,329964,524310,686349,486414
Country_9459,C9459,Indicator,I,86332,672296,550334,37474,636103
Country_9460,C9460,Indicator,I,412691,132392,361128,206598,761831
Country_9461,C9461,Indicator,I,991752,33268,378137,85488,573812
Country_9462,C9462,Indicator,I,725480,873931,30339,375071,771774
Country_9463,C9463,Indicator,I,509235,372362,335656,651542,963286
Country_9464,C9464,Indicator,I,967316,834621,234567,328105,516813
Country_9465,C9465,Indicator,I,983047,668026,747577,863544,169797
Country_9466,C9466,Indicator,I,31509,302770,631834,555235,48601
Country_9467,C9467,Indicator,I,701218,215931,447793,949677,523429
Country_9468,C9468,Indicator,I,56327,520847,588468,204266,975674
Country_9469,C9469,Indicator,I,740943,717207,16838,944879,580786
Country_9470,C9470,Indicator,I,243194,892874,308097,656325,725190
Country_9471,C9471,Indicator,I,905745,544355,198602,317887,144767
Country_9472,C9472,Indicator,I,256867,223541,276629,445198,99213
Country_9473,C9473,Indicator,I,974026,163997,407903,890430,459155
Country_9474,C9474,Indicator,I,784813,256563,145299,715568,131787
Country_9475,C9475,Indicator,I,411062,543736,704187,40331,782472
Country_9476,C9476,Indicator,I,673583,181098,860110,59583,6183
Country_9477,C9477,Indicator,I,143526,888942,280371,308756,524499
Country_9478,C9478,Indicator,I,934178,971737,208648,143469,209405
Country_9479,C9479,Indicator,I,810049,370211,734722,322082,245160
Country_9480,C9480,Indicator,I,23779,490169,856982,393517,537028
Country_9481,C9481,Indicator,I,629147,82454,285467,45966,845082
Country_9482,C9482,Indicator,I,415529,775751,494204,410041,73
Country_9483,C9483,Indicator,I,685299,783314,18701,81450,423728
Country_9484,C9484,Indicator,I,305409,618631,100973,197326,75392
Country_9485,C9485,Indicator,I,46401,188598,243620,187977,539017
Country_9486,C9486,Indicator,I,299379,920467,125148,348526,104949
Country_9487,C9487,Indicator,I,659217,113476,268496,116216,727590
Country_9488,C9488,Indicator,I,704345,563734,803834,645039,864857
Country_9489,C9489,Indicator,I,762383,125258,89396,820977,762189
Country_9490,C9490,Indicator,I,212733,580599,796971,176463,315532
Country_9491,C9491,Indicator,I,547885,480898,183263,731766,920005
Country_9492,C9492,Indicator,I,551045,967099,847909,677569,566185
Country_9493,C9493,Indicator,I,457306,692517,476030,473252,676780
Country_9494,C9494,Indicator,I,339452,570206,253431,527702,291785
Country_9495,C9495,Indicator,I,780968,394944,796577,334751,48031
Country_9496,C9496,Indicator,I,697392,777059,308715,89065,622789
Country_9497,C9497,Indicator,I,570931,643366,848275,790980,550817
Country_9498,C9498,Indicator,I,62265,925346,800437,379806,317426
Country_9499,C9499,Indicator,I,52096,557293,255583,704742,751971
Country_9500,C9500,Indicator,I,998587,476879,669109,186450,559245
Country_9501,C9501,Indicator,I,288892,248446,430074,732637,32750
Country_9502,C9502,Indicator,I,556744,428431,784456,270154,482334
Country_9503,C9503,Indicator,I,901270,634661,923157,795042,252350
Country_9504,C9504,Indicator,I,19329,527544,698555,696651,801589
Country_9505,C9505,Indicator,I,679492,57149,569053,670548,490038
Country_9506,C9506,Indicator,I,333594,145158,364040,78112,440465
Country_9507,C9507,Indicator,I,279258,275176,510520,623581,180576
Country_9508,C9508,Indicator,I,465769,952300,732265,175883,968025
Country_9509,C9509,Indicator,I,928709,345379,118841,876889,988624
Country_9510,C9510,Indicator,I,909419,265632,191124,963800,309248
Country_9511,C9511,Indicator,I,703865,777792,207489,596948,217354
Country_9512,C9512,Indicator,I,75498,327272,819007,25372,253456
Country_9513,C9513,Indicator,I,275866,344353,748807,343618,762388
Country_9514,C9514,Indicator,I,115745,860005,532246,203876,421135
Country_9515,C9515,Indicator,I,492746,872804,955964,746471,350094
Country_9516,C9516,Indicator,I,20489,645541,465303,405946,478832
Country_9517,C9517,Indicator,I,182938,306145,503161,104382,361108
Country_9518,C9518,Indicator,I,485234,240026,434448,250956,784050
Country_9519,C9519,Indicator,I,992322,25977,30077,275803,234283
Country_9520,C9520,Indicator,I,667489,544333,355893,876532,358810
Country_9521,C9521,Indicator,I,611543,389911,569880,576433,778207
Country_9522,C9522,Indicator,I,363299,328915,926102,824809,789354
Country_9523,C9523,Indicator,I,915913,759843,708139,147331,986915
Country_9524,C9524,Indicator,I,876227,415883,275735,102446,113965
Country_9525,C9525,Indicator,I,947424,469363,210618,487529,853055
Country_9526,C9526,Indicator,I,765858,37531,422844,258923,856807
Country_9527,C9527,Indicator,I,542148,75111,978401,347137,409629
Country_9528,C9528,Indicator,I,464156,527303,177923,17741,844529
Country_9529,C9529,Indicator,I,86935,229089,198204,383515,854792
Country_9530,C9530,Indicator,I,836833,348574,819506,439228,815242
Country_9531,C9531,Indicator,I,579930,863560,958773,712396,61353
Country_9532,C9532,Indicator,I,438137,785561,554131,736822,926754
Country_9533,C9533,Indicator,I,409457,257359,815323,50026,135229
Country_9534,C9534,Indicator,I,793528,119002,560589,360639,878117
Country_9535,C9535,Indicator,I,84279,235527,62377,288138,680960
Country_9536,C9536,Indicator,I,209801,679901,724968,225631,763841
Country_9537,C9537,Indicator,I,190039,682985,568556,652005,124474
Country_9538,C9538,Indicator,I,805698,873069,397381,593654,348812
Country_9539,C9539,Indicator,I,725900,874376,151350,576912,94183
Country_9540,C9540,Indicator,I,255134,435739,828154,445535,820264
Country_9541,C9541,Indicator,I,456679,121938,312966,41140,201512
Country_9542,C9542,Indicator,I,117193,882549,217910,931649,352369
Country_9543,C9543,Indicator,I,902567,312910,944177,772230,262115
Country_9544,C9544,Indicator,I,833228,842656,80557,748769,107149
Country_9545,C9545,Indicator,I,948096,475914,874135,130950,489439
Country_9546,C9546,Indicator,I,1559,721278,38103,753542,238452
Country_9547,C9547,Indicator,I,105331,677421,199299,975720,285168
Country_9548,C9548,Indicator,I,237147,303293,129246,404096,42457
Country_9549,C9549,Indicator,I,180272,910605,185362,966227,930898
Country_9550,C9550,Indicator,I,9750,387363,392187,71454,557230
Country_9551,C9551,Indicator,I,702771,289847,898415,581556,56333
Country_9552,C9552,Indicator,I,50315,815520,109230,254646,160321
Country_9553,C9553,Indicator,I,63061,612059,408626,39552,944724
Country_9554,C9554,Indicator,I,177941,442849,211970,681203,166304
Country_9555,C9555,Indicator,I,412289,291480,580918,46385,392505
Country_9556,C9556,Indicator,I,584145,55414,386291,95775,855345
Country_9557,C9557,Indicator,I,201880,962712,192096,864166,935164
Country_9558,C9558,Indicator,I,341113,753422,452948,180757,895251
Country_9559,C9559,Indicator,I,380918,21131,922275,7667,519986
Country_9560,C9560,Indicator,I,646056,83252,295949,892386,101639
Country_9561,C9561,Indicator,I,733616,61739,472169,218964,58330
Country_9562,C9562,Indicator,I,487782,516745,742971,761385,636336
Country_9563,C9563,Indicator,I,334575,258524,477687,678059,716750
Country_9564,C9564,Indicator,I,306673,181598,430918,676839,307824
Country_9565,C9565,Indicator,I,302368,568723,816415,999018,253498
Country_9566,C9566,Indicator,I,297354,780698,489752,414105,188338
Country_9567,C9567,Indicator,I,499643,422241,626888,832867,721177
Country_9568,C9568,Indicator,I,943309,729430,126768,558023,119479
Country_9569,C9569,Indicator,I,377208,962241,163857,472373,364376
Country_9570,C9570,Indicator,I,907753,488300,148015,652252,894083
Country_9571,C9571,Indicator,I,297545,533908,634654,540797,94745
Country_9572,C9572,Indicator,I,875115,75282,594785,504138,102256
Country_9573,C9573,Indicator,I,649085,610149,551483,237735,283
Country_9574,C9574,Indicator,I,706221,689924,478138,268219,171595
Country_9575,C9575,Indicator,I,569523,783186,187418,111529,769838
Country_9576,C9576,Indicator,I,670744,973966,706273,852001,877067
Country_9577,C9577,Indicator,I,579144,753254,966927,837878,197548
Country_9578,C9578,Indicator,I,538339,236811,136651,146386,244368
Country_9579,C9579,Indicator,I,493810,372459,362573,680565,328936
Country_9580,C9580,Indicator,I,839925,439021,254168,896328,895855
Country_9581,C9581,Indicator,I,680435,625812,722724,675671,853726
Country_9582,C9582,Indicator,I,295232,909498,861209,504963,466037
Country_9583,C9583,Indicator,I,373355,571217,363027,255768,334667
Country_9584,C9584,Indicator,I,104737,343610,132408,947849,366970
Country_9585,C9585,Indicator,I,373826,62178,891869,613432,500289
Country_9586,C9586,Indicator,I,694000,685589,95590,36303,879029
Country_9587,C9587,Indicator,I,155300,448259,441859,975315,843229
Country_9588,C9588,Indicator,I,805571,325728,758188,190148,567137
Country_9589,C9589,Indicator,I,507187,925398,445303,628861,521244
Country_9590,C9590,Indicator,I,549713,745971,239680,809681,901984
Country_9591,C9591,Indicator,I,151782,171147,224579,4786,530431
Country_9592,C9592,Indicator,I,18340,29680,72301,835433,523000
Country_9593,C9593,Indicator,I,378122,29852,929472,288616,324801
Country_9594,C9594,Indicator,I,1475,436948,464945,593318,625919
Country_9595,C9595,Indicator,I,624290,327733,67985,171385,298827
Country_9596,C9596,Indicator,I,503346,385198,98376,90641,351136
Country_9597,C9597,Indicator,I,436669,567151,495448,817135,94318
Country_9598,C9598,Indicator,I,923937,748062,739976,79908,80990
Country_9599,C9599,Indicator,I,195338,91275,197530,424715,438379
Country_9600,C9600,Indicator,I,867192,769692,619414,64891,238710
Country_9601,C9601,Indicator,I,167400,876990,213871,514616,667403
Country_9602,C9602,Indicator,I,826634,148045,599932,788290,629376
Country_9603,C9603,Indicator,I,725812,632418,676123,656555,64730
Country_9604,C9604,Indicator,I,733162,253239,15803,311364,593049
Country_9605,C9605,Indicator,I,983947,432732,765263,832653,839271
Country_9606,C9606,Indicator,I,275173,695011,199005,225776,997410
Country_9607,C9607,Indicator,I,788314,398689,10909,785611,452869
Country_9608,C9608,Indicator,I,775886,226062,425570,764151,681519
Country_9609,C9609,Indicator,I,714244,398916,209176,965160,580210
Country_9610,C9610,Indicator,I,151523,883548,598247,940068,274330
Country_9611,C9611,Indicator,I,106520,276662,468334,995640,427060
Country_9612,C9612,Indicator,I,140560,267770,587857,683579,934076
Country_9613,C9613,Indicator,I,136662,100823,830852,665679,7490
